transaction_id,transaction_amount,transaction_hour,is_weekend,account_age_days,num_transactions_last_24h,avg_transaction_amount_30d,distance_from_home_km,is_foreign_transaction,merchant_category,payment_method,num_failed_attempts_last_hour,is_new_device,is_new_merchant,card_present,is_fraud
TXN103835,61.25,21,0,2245,1,122.18,15.4,0,online_retail,debit_card,0,0,0,1,0
TXN103836,438.89,5,1,547,3,66.99,23.51,0,electronics,debit_card,1,0,1,1,0
TXN103837,23.55,22,1,2259,2,183.66,30.33,0,online_retail,digital_wallet,1,0,0,0,0
TXN103838,396.69,2,0,2620,3,74.29,52.82,0,restaurant,debit_card,0,0,1,1,0
TXN103839,174.16,15,1,2376,0,149.55,1.91,0,other,debit_card,0,0,0,1,0
TXN103840,100.6,0,0,3553,3,46.37,25.45,0,travel,credit_card,2,0,0,0,0
TXN103841,9.88,4,0,3940,4,97.14,5.95,0,online_retail,debit_card,0,0,0,0,0
TXN103842,105.5,9,1,3840,3,59.6,3.46,0,grocery,debit_card,0,0,0,0,0
TXN103843,104.35,2,1,2992,3,201.5,5.91,0,other,credit_card,0,0,0,0,0
TXN103844,31.7,10,0,1749,7,58.27,41.3,1,gas_station,credit_card,0,1,1,1,0
TXN103845,124.88,5,0,2246,2,347.9,20.18,0,other,debit_card,1,0,0,1,0
TXN103846,530.83,2,1,3098,2,83.24,18.21,0,restaurant,credit_card,3,0,0,1,0
TXN103847,179.07,23,1,1493,2,211.48,17.91,0,gas_station,credit_card,0,0,0,1,0
TXN103848,214.32,23,0,253,2,292.19,12.65,0,grocery,credit_card,1,0,0,1,0
TXN103849,14.19,23,0,1064,2,150.45,9.06,1,online_retail,credit_card,0,0,0,1,0
TXN103850,92.44,3,0,399,4,100.49,3.13,0,grocery,credit_card,1,0,0,0,0
TXN103851,21.55,9,0,2394,8,209.1,6.5,0,electronics,credit_card,0,0,0,0,0
TXN103852,125.23,7,0,883,4,95.43,14.95,0,online_retail,debit_card,0,0,0,1,0
TXN103853,405.93,7,1,871,2,30.18,17.99,0,grocery,debit_card,0,0,0,0,0
TXN103854,169.46,9,0,1568,6,126.69,1.81,0,electronics,debit_card,0,0,0,1,0
TXN103855,13.57,12,1,1927,4,196.83,8.11,1,grocery,digital_wallet,0,0,1,0,1
TXN103856,61.59,11,0,1293,3,154.52,7.65,0,online_retail,digital_wallet,1,0,0,1,0
TXN103857,125.16,7,0,1269,0,220.8,13.85,0,jewelry,digital_wallet,1,0,0,1,0
TXN103858,78.49,23,0,2270,3,116.31,33.77,0,jewelry,debit_card,0,0,1,0,0
TXN103859,287.34,23,1,1235,2,184.81,15.2,0,travel,debit_card,0,0,0,1,0
TXN103860,222.87,7,0,2431,4,160.45,15.11,1,restaurant,credit_card,3,0,0,1,0
TXN103861,160.1,5,0,2709,4,79.35,6.93,0,restaurant,debit_card,0,1,0,0,0
TXN103862,65.18,12,0,3271,4,77.95,32.58,0,jewelry,credit_card,1,0,0,0,0
TXN103863,59.95,8,1,2661,0,162.19,33.61,0,electronics,credit_card,0,1,0,1,1
TXN103864,17.74,23,1,1782,2,139.7,4.02,0,restaurant,credit_card,0,0,0,0,0
TXN103865,62.06,10,0,2068,3,232.28,22.29,0,online_retail,credit_card,1,0,0,0,0
TXN103866,89.31,0,0,3169,2,296.24,48.45,0,gas_station,digital_wallet,0,0,1,1,0
TXN103867,212.43,3,1,3262,2,98.82,11.23,0,online_retail,credit_card,1,0,0,1,0
TXN103868,172.41,1,1,1714,2,81.45,41.01,0,travel,debit_card,0,0,0,0,0
TXN103869,17.01,9,1,903,3,118.06,0.45,0,online_retail,credit_card,0,0,0,0,0
TXN103870,80.61,7,1,2471,3,187.64,10.57,0,other,debit_card,2,0,0,1,0
TXN103871,31.02,20,0,1505,2,203.81,5.25,0,online_retail,credit_card,1,0,0,0,0
TXN103872,28.83,21,1,167,3,383.42,6.64,0,electronics,digital_wallet,0,1,1,0,0
TXN103873,232.1,3,1,3266,1,78.95,52.03,0,electronics,credit_card,1,0,0,0,1
TXN103874,9.8,22,1,3849,2,177.86,11.39,0,other,debit_card,0,0,0,1,0
TXN103875,90.77,14,0,3292,4,71.14,0.44,0,jewelry,debit_card,1,0,0,1,0
TXN103876,28.52,7,1,891,1,113.17,13.28,0,electronics,debit_card,0,0,0,1,0
TXN103877,334.8,9,1,3040,4,65.37,77.68,1,electronics,credit_card,3,0,0,0,0
TXN103878,108.75,10,1,1271,3,189.8,2.31,0,gas_station,credit_card,0,0,0,0,0
TXN103879,46.08,4,0,1401,1,308.44,8.89,0,other,debit_card,1,0,0,1,0
TXN103880,103.45,20,0,1584,4,498.8,10.52,0,restaurant,credit_card,0,0,0,1,0
TXN103881,239.42,0,0,1535,5,183.71,34.61,0,electronics,credit_card,0,0,0,1,0
TXN103882,499.98,1,1,1758,2,95.6,7.3,0,electronics,debit_card,3,0,0,0,1
TXN103883,49.12,6,0,229,0,228.77,9.94,0,gas_station,digital_wallet,0,0,0,0,0
TXN103884,302.28,3,0,900,6,114.6,10.8,0,online_retail,credit_card,1,0,1,1,0
TXN103885,416.2,1,0,2482,0,224.9,8.81,0,online_retail,debit_card,0,0,1,0,0
TXN103886,335.39,9,1,2413,2,307.1,4.96,0,grocery,digital_wallet,0,0,0,1,0
TXN103887,148.78,9,0,811,3,11.92,58.47,0,grocery,credit_card,2,0,0,0,0
TXN103888,149.3,3,1,3700,6,226.6,26.63,0,grocery,credit_card,2,0,0,1,0
TXN103889,75.55,19,0,2914,3,183.02,94.4,0,other,debit_card,0,0,1,1,1
TXN103890,185.29,21,1,2076,1,110.72,11.08,0,travel,credit_card,1,0,1,0,0
TXN103891,100.16,17,1,1615,3,263.88,0.81,0,gas_station,digital_wallet,0,1,0,0,0
TXN103892,131.95,12,1,26,2,100.34,2.89,0,jewelry,debit_card,0,1,0,1,0
TXN103893,78.32,22,0,2619,7,29.22,10.24,0,online_retail,credit_card,1,0,1,1,1
TXN103894,218.05,8,0,3060,8,143.6,56.41,0,restaurant,debit_card,0,0,0,0,0
TXN103895,219.56,10,0,1319,3,104.24,105.39,0,grocery,credit_card,1,0,0,1,0
TXN103896,24.4,0,0,72,2,178.35,34.46,0,travel,debit_card,0,0,0,1,0
TXN103897,338.95,16,0,2029,3,93.55,5.79,0,travel,credit_card,0,0,0,0,0
TXN103898,112.64,2,0,3114,4,148.86,13.41,0,online_retail,debit_card,0,0,0,0,1
TXN103899,295.5,15,0,2461,1,114.53,22.2,0,gas_station,credit_card,0,0,1,1,0
TXN103900,96.84,18,0,953,1,206.37,41.64,0,online_retail,credit_card,1,0,0,0,0
TXN103901,82.8,5,1,1101,3,282.71,18.2,0,jewelry,digital_wallet,0,0,0,1,0
TXN103902,312.28,14,0,14,4,333.4,6.47,0,grocery,credit_card,1,0,0,0,0
TXN103903,47.07,7,0,992,4,52.4,0.46,0,online_retail,debit_card,0,0,0,1,0
TXN103904,233.78,9,0,3190,3,139.18,38.08,0,grocery,debit_card,1,0,0,0,0
TXN103905,139.82,12,0,1602,2,26.02,13.44,0,other,credit_card,0,0,0,1,0
TXN103906,93.53,5,0,3101,4,92.15,18.48,0,restaurant,debit_card,0,0,0,1,0
TXN103907,53.2,19,0,1636,3,147.89,68.43,0,online_retail,debit_card,0,0,0,1,0
TXN103908,117.09,9,0,2646,2,160.97,9.81,0,travel,debit_card,3,1,0,1,1
TXN103909,53.48,11,0,1368,4,66.05,8.43,0,electronics,credit_card,1,0,0,1,0
TXN103910,12.95,19,1,1429,2,113.32,7.24,0,online_retail,credit_card,0,0,1,0,0
TXN103911,70.37,5,1,1534,2,109.19,0.18,0,other,debit_card,0,0,0,1,0
TXN103912,5.63,10,0,2862,4,95.15,2.79,0,grocery,credit_card,0,0,1,1,0
TXN103913,494.97,23,0,190,2,203.33,0.89,0,gas_station,digital_wallet,0,0,0,1,0
TXN103914,390.78,9,0,780,2,51.48,7.17,0,travel,credit_card,0,1,0,1,1
TXN103915,78.1,2,0,3094,2,145.42,1.38,0,jewelry,credit_card,1,0,1,1,0
TXN103916,193.03,6,1,1776,2,349.31,9.25,1,online_retail,digital_wallet,0,0,1,1,0
TXN103917,63.49,22,0,2812,5,173.93,2.96,1,grocery,credit_card,0,0,0,0,0
TXN103918,176.43,18,0,3584,4,128.51,60.09,0,online_retail,credit_card,0,0,0,0,0
TXN103919,262.71,19,0,1804,2,180.61,47.52,0,restaurant,credit_card,1,0,0,0,0
TXN103920,462.52,6,1,3813,3,100.85,19.17,0,grocery,debit_card,0,0,0,0,0
TXN103921,78.64,20,0,3454,2,81.66,31.93,0,grocery,credit_card,0,0,0,1,0
TXN103922,205.36,9,0,2365,2,161.84,25.44,1,online_retail,digital_wallet,0,0,0,1,1
TXN103923,55.64,19,1,785,1,37.15,34.9,0,gas_station,credit_card,0,0,0,0,0
TXN103924,701.89,21,1,2027,1,462.28,18.28,0,online_retail,credit_card,0,0,0,0,0
TXN103925,9.92,4,0,3186,8,208.59,10.59,0,online_retail,credit_card,0,0,0,0,0
TXN103926,158.07,22,0,1254,9,126.74,55.69,0,gas_station,credit_card,0,0,0,0,1
TXN103927,140.47,15,0,1505,1,221.57,8.5,0,restaurant,credit_card,1,1,0,0,1
TXN103928,151.31,17,0,3307,1,191.44,11.46,0,grocery,digital_wallet,0,0,0,0,0
TXN103929,22.14,18,1,1311,8,63.3,24.48,0,travel,digital_wallet,0,0,1,1,1
TXN103930,372.98,4,0,2458,2,194.35,61.69,0,other,digital_wallet,0,0,1,1,0
TXN103931,38.3,17,1,2462,4,161.33,16.65,0,restaurant,digital_wallet,0,0,0,0,0
TXN103932,157.74,5,1,2414,2,48.96,20.26,0,other,debit_card,0,0,0,1,1
TXN103933,48.81,6,0,2247,3,117.28,14.53,0,online_retail,credit_card,0,0,0,1,0
TXN103934,62.99,2,0,684,5,18.26,44.22,0,online_retail,credit_card,0,0,1,1,1
TXN103935,126.73,4,0,1197,3,33.67,24.29,1,grocery,debit_card,0,0,0,1,1
TXN103936,99.29,23,1,873,2,112.01,12.3,0,travel,digital_wallet,0,0,0,0,0
TXN103937,33.0,7,0,804,5,140.07,18.68,0,online_retail,credit_card,1,0,0,0,0
TXN103938,33.39,9,1,2308,7,525.16,2.97,0,online_retail,digital_wallet,0,0,0,1,0
TXN103939,102.99,11,1,1719,3,22.02,6.74,0,jewelry,credit_card,1,0,0,0,0
TXN103940,220.41,17,0,272,3,138.66,27.55,0,electronics,debit_card,0,0,0,1,0
TXN103941,334.91,13,0,1425,5,90.27,12.66,0,online_retail,credit_card,1,0,0,0,0
TXN103942,16.44,12,1,3146,3,525.02,6.94,1,grocery,digital_wallet,1,0,0,0,0
TXN103943,86.94,20,0,3320,4,278.23,5.81,0,electronics,credit_card,0,0,0,1,0
TXN103944,24.19,11,0,2804,6,208.72,38.56,0,online_retail,credit_card,0,0,0,0,0
TXN103945,7.46,18,0,1281,1,79.19,19.16,0,other,digital_wallet,0,0,1,0,0
TXN103946,196.06,21,0,962,3,148.59,5.54,0,other,debit_card,1,0,0,1,0
TXN103947,113.18,16,0,2057,4,16.11,9.79,0,restaurant,credit_card,1,0,0,1,0
TXN103948,31.48,0,0,3443,4,93.75,16.08,0,gas_station,digital_wallet,1,0,1,0,0
TXN103949,44.73,6,1,414,3,226.91,31.38,0,online_retail,credit_card,1,0,1,1,0
TXN103950,7.88,14,0,1317,2,409.62,116.95,0,online_retail,debit_card,0,0,0,1,0
TXN103951,366.37,11,0,1551,4,113.16,3.86,0,online_retail,credit_card,1,0,1,1,0
TXN103952,552.09,6,0,1369,3,254.45,31.12,0,restaurant,credit_card,1,0,0,0,1
TXN103953,25.55,8,0,3941,0,45.01,18.73,0,gas_station,credit_card,0,0,1,1,0
TXN103954,44.63,1,0,1988,2,39.94,16.72,0,online_retail,credit_card,0,0,1,1,1
TXN103955,243.15,5,1,3033,3,59.06,75.95,0,grocery,credit_card,1,0,0,0,0
TXN103956,361.94,18,0,2481,6,162.03,7.47,0,other,credit_card,1,0,1,1,0
TXN103957,97.46,0,0,754,6,268.99,4.75,0,electronics,credit_card,0,0,0,0,0
TXN103958,11.86,20,0,2664,6,77.7,40.32,0,other,debit_card,1,0,0,1,0
TXN103959,9.99,8,1,1275,2,285.67,1.43,0,electronics,credit_card,0,0,0,0,0
TXN103960,155.61,19,1,872,1,147.03,28.5,0,jewelry,credit_card,1,0,0,1,0
TXN103961,93.79,6,1,2868,4,116.58,16.94,0,online_retail,debit_card,1,0,0,0,0
TXN103962,9.96,19,1,1116,6,137.2,5.28,0,travel,credit_card,0,0,0,1,0
TXN103963,129.05,13,0,3185,4,12.34,4.39,0,other,credit_card,1,0,0,1,0
TXN103964,6.52,20,1,753,2,22.57,3.67,0,online_retail,debit_card,1,0,0,1,0
TXN103965,215.41,1,0,1240,2,164.99,23.35,1,gas_station,digital_wallet,1,0,0,1,0
TXN103966,53.15,19,1,3629,4,123.67,2.14,0,gas_station,credit_card,0,0,0,1,0
TXN103967,9.85,6,0,2435,7,100.52,25.29,0,grocery,debit_card,0,0,1,0,0
TXN103968,128.27,8,1,950,4,136.15,2.48,0,electronics,debit_card,1,0,0,1,0
TXN103969,71.59,1,0,2594,2,64.54,34.34,0,restaurant,digital_wallet,0,0,0,1,0
TXN103970,456.98,22,0,2073,4,63.5,60.22,0,other,digital_wallet,0,1,0,1,0
TXN103971,126.13,15,0,2502,1,287.4,17.1,0,grocery,digital_wallet,0,0,0,1,0
TXN103972,54.81,23,1,910,6,140.22,71.86,0,grocery,debit_card,1,1,0,0,0
TXN103973,233.5,13,1,3852,0,116.85,8.47,0,online_retail,credit_card,0,0,0,1,0
TXN103974,48.46,3,0,2774,2,318.45,6.37,0,online_retail,debit_card,1,1,0,0,0
TXN103975,369.8,8,0,1798,7,196.45,3.77,0,grocery,debit_card,0,1,1,0,0
TXN103976,78.31,10,0,743,2,129.78,9.1,0,other,credit_card,0,0,0,1,0
TXN103977,120.99,3,1,1710,2,268.82,3.25,0,grocery,credit_card,1,0,1,0,0
TXN103978,13.97,22,0,2375,6,209.87,51.16,1,grocery,debit_card,0,1,0,1,0
TXN103979,96.91,22,0,1315,5,29.76,40.11,0,online_retail,debit_card,0,0,0,1,1
TXN103980,283.83,13,0,2787,1,15.87,24.42,0,restaurant,debit_card,0,0,1,1,1
TXN103981,243.14,14,0,958,1,168.48,29.38,0,grocery,credit_card,1,0,1,0,0
TXN103982,41.29,16,1,3056,1,74.2,1.13,0,other,digital_wallet,0,0,1,0,0
TXN103983,36.86,16,0,2370,4,207.86,5.54,1,grocery,credit_card,0,1,1,0,0
TXN103984,236.02,1,1,714,4,218.22,16.55,0,grocery,credit_card,1,0,0,1,0
TXN103985,375.64,12,1,2308,5,204.92,9.61,0,other,digital_wallet,1,1,0,1,0
TXN103986,17.5,18,0,2327,1,125.28,17.03,1,electronics,digital_wallet,0,0,0,0,0
TXN103987,99.82,19,0,2113,5,79.66,2.34,0,gas_station,credit_card,0,1,0,1,0
TXN103988,77.06,14,1,1167,4,198.73,18.77,0,grocery,credit_card,1,0,1,0,0
TXN103989,279.64,21,0,2939,2,195.19,35.4,0,grocery,digital_wallet,2,0,0,0,0
TXN103990,18.71,14,1,583,5,187.81,17.53,1,electronics,digital_wallet,1,0,0,1,1
TXN103991,35.84,9,0,1516,2,173.38,9.24,0,online_retail,credit_card,0,0,0,0,0
TXN103992,206.73,10,1,1883,3,337.22,3.05,0,online_retail,credit_card,1,0,0,1,0
TXN103993,11.87,16,1,44,4,170.78,6.56,0,electronics,digital_wallet,1,0,0,1,0
TXN103994,114.75,21,0,1351,4,247.49,13.71,0,online_retail,digital_wallet,0,0,0,1,0
TXN103995,85.3,5,0,892,2,88.59,8.02,0,online_retail,credit_card,0,0,0,0,0
TXN103996,74.59,7,0,2323,6,192.45,36.94,0,other,credit_card,0,0,0,0,0
TXN103997,77.94,15,0,2046,1,49.24,2.64,0,other,digital_wallet,0,0,1,1,0
TXN103998,109.36,18,1,609,1,19.55,19.97,0,gas_station,credit_card,1,0,0,1,0
TXN103999,27.02,9,0,3219,0,137.59,14.57,0,gas_station,credit_card,1,0,0,1,0
TXN104000,136.37,15,0,1645,1,116.78,2.21,0,restaurant,credit_card,0,0,0,1,0
TXN104001,278.96,0,0,2229,2,251.83,104.44,0,jewelry,digital_wallet,0,0,1,1,0
TXN104002,226.48,7,0,2535,3,143.95,46.51,0,grocery,debit_card,0,1,1,1,0
TXN104003,39.34,22,1,2156,5,237.79,8.43,0,electronics,credit_card,1,0,0,1,0
TXN104004,34.72,13,0,3189,3,203.44,22.82,1,restaurant,debit_card,1,0,1,1,0
TXN104005,49.95,20,0,957,2,327.99,19.74,0,gas_station,digital_wallet,0,0,0,1,0
TXN104006,69.5,5,0,2484,3,381.99,16.97,0,travel,debit_card,1,0,0,0,0
TXN104007,88.61,6,0,969,1,74.44,9.75,1,restaurant,debit_card,0,0,1,1,0
TXN104008,158.95,23,1,2689,3,119.83,34.7,0,other,digital_wallet,0,0,0,1,0
TXN104009,15.82,23,0,2634,2,269.41,26.42,0,electronics,credit_card,0,0,0,1,0
TXN104010,10.75,21,0,887,1,41.9,21.36,0,online_retail,debit_card,1,0,0,1,0
TXN104011,82.1,7,0,1598,4,15.73,0.05,1,grocery,credit_card,0,0,0,0,0
TXN104012,200.01,19,0,1775,3,151.74,5.83,1,restaurant,debit_card,1,1,0,0,0
TXN104013,45.8,11,0,1289,3,37.85,17.31,0,travel,credit_card,1,0,1,1,0
TXN104014,162.17,20,0,819,2,141.82,37.55,1,grocery,debit_card,0,0,0,0,0
TXN104015,49.45,20,0,2989,3,118.11,17.06,0,online_retail,credit_card,0,1,1,1,1
TXN104016,396.51,10,0,2802,3,501.99,12.42,1,travel,credit_card,0,0,1,1,0
TXN104017,386.42,7,1,1632,1,214.62,0.87,0,electronics,debit_card,1,0,1,1,0
TXN104018,55.73,23,0,3213,6,50.42,20.63,0,jewelry,credit_card,1,1,0,0,0
TXN104019,44.23,10,0,2608,7,84.36,11.69,0,electronics,debit_card,0,0,0,1,0
TXN104020,86.48,10,1,566,2,177.17,11.87,0,restaurant,credit_card,1,0,1,0,0
TXN104021,48.32,15,0,3054,4,138.7,27.28,0,other,debit_card,0,1,0,0,0
TXN104022,146.49,22,0,2770,4,262.91,31.43,0,grocery,debit_card,0,1,1,0,0
TXN104023,222.18,3,0,1529,2,348.52,36.33,0,other,credit_card,1,1,1,0,0
TXN104024,155.26,23,0,637,5,106.85,18.12,1,restaurant,credit_card,0,0,0,1,0
TXN104025,236.82,10,0,1749,5,69.79,43.21,0,gas_station,credit_card,1,0,1,0,1
TXN104026,74.86,0,0,3675,1,45.0,23.4,0,travel,debit_card,0,0,1,1,0
TXN104027,32.91,7,0,3090,1,389.89,31.56,0,restaurant,credit_card,0,0,1,0,0
TXN104028,201.75,11,0,2134,1,83.11,27.46,0,restaurant,credit_card,1,0,0,1,0
TXN104029,73.77,16,0,607,1,202.28,40.9,0,other,debit_card,0,0,0,1,0
TXN104030,148.4,13,0,256,7,280.7,6.16,0,electronics,credit_card,0,0,1,1,0
TXN104031,49.52,3,1,1671,6,67.26,25.65,0,electronics,debit_card,0,1,0,1,0
TXN104032,19.0,11,1,2714,1,38.14,2.01,0,online_retail,digital_wallet,1,0,0,1,0
TXN104033,795.38,5,0,511,1,350.42,1.83,1,jewelry,debit_card,0,0,0,0,0
TXN104034,27.94,6,1,3302,2,93.59,14.7,1,electronics,debit_card,1,0,0,0,0
TXN104035,686.98,17,0,2757,1,66.76,8.34,0,travel,debit_card,0,0,0,1,0
TXN104036,745.6,19,0,2327,1,204.26,21.55,0,online_retail,debit_card,0,0,1,0,0
TXN104037,241.34,3,0,1474,2,238.09,23.86,0,other,debit_card,0,0,0,1,0
TXN104038,153.27,14,0,490,7,483.91,5.89,0,restaurant,debit_card,1,0,1,1,1
TXN104039,131.57,10,0,2018,4,99.95,30.79,0,online_retail,debit_card,1,0,0,0,0
TXN104040,310.01,8,0,688,4,461.99,93.77,0,grocery,credit_card,0,0,0,0,0
TXN104041,55.25,17,0,1412,4,163.47,27.48,0,gas_station,digital_wallet,1,0,0,1,0
TXN104042,99.21,5,1,578,4,170.67,6.29,1,electronics,debit_card,1,0,0,1,0
TXN104043,126.06,18,1,2024,10,128.26,23.44,0,travel,digital_wallet,2,1,0,1,1
TXN104044,75.24,9,1,42,4,58.27,0.21,0,online_retail,credit_card,1,1,0,1,0
TXN104045,87.09,2,1,47,3,121.24,14.9,0,online_retail,debit_card,1,0,0,1,0
TXN104046,63.86,19,1,1720,4,80.09,11.98,0,electronics,credit_card,0,0,0,1,0
TXN104047,121.09,20,0,1427,2,93.32,63.89,0,jewelry,debit_card,0,0,0,0,0
TXN104048,284.04,13,0,3147,3,131.68,22.28,0,jewelry,credit_card,0,0,1,1,0
TXN104049,39.04,17,0,1930,1,51.62,26.4,0,online_retail,digital_wallet,0,0,0,1,0
TXN104050,460.3,3,0,487,4,49.25,14.22,0,grocery,debit_card,0,0,0,0,0
TXN104051,178.11,8,1,2075,6,52.61,14.65,0,other,debit_card,0,1,1,1,1
TXN104052,277.97,8,0,1487,2,407.03,91.5,0,restaurant,credit_card,0,1,0,1,0
TXN104053,118.87,18,0,1042,7,11.03,0.32,0,travel,credit_card,0,1,0,1,0
TXN104054,248.26,8,1,1681,3,118.56,8.48,1,other,credit_card,1,0,0,1,0
TXN104055,7.79,17,0,3367,1,255.1,2.09,0,other,credit_card,1,0,0,1,0
TXN104056,289.44,7,0,1423,4,112.76,6.64,0,online_retail,credit_card,0,0,0,1,0
TXN104057,12.14,14,1,1963,1,96.26,9.83,0,gas_station,credit_card,1,0,0,0,0
TXN104058,360.56,5,0,1557,1,65.24,7.14,0,electronics,digital_wallet,1,0,0,1,0
TXN104059,720.0,13,0,2262,1,123.7,68.21,0,electronics,debit_card,0,0,0,0,0
TXN104060,58.95,1,1,102,5,163.52,28.51,0,online_retail,digital_wallet,0,0,0,0,0
TXN104061,45.92,17,0,1832,6,130.2,19.66,0,other,credit_card,0,0,0,1,0
TXN104062,205.72,0,0,183,0,149.65,24.53,0,online_retail,debit_card,1,0,1,1,0
TXN104063,45.22,23,1,854,5,249.52,33.5,0,online_retail,debit_card,0,1,0,1,0
TXN104064,312.74,20,1,1050,4,272.93,26.2,0,electronics,credit_card,0,0,0,1,0
TXN104065,22.37,13,0,1584,4,213.89,0.33,0,restaurant,debit_card,0,0,1,0,0
TXN104066,22.82,21,0,2540,1,368.77,6.96,0,grocery,credit_card,1,0,0,1,0
TXN104067,580.34,19,0,824,5,162.67,61.73,0,electronics,credit_card,0,0,0,0,0
TXN104068,171.11,3,0,3318,0,137.51,23.32,0,online_retail,digital_wallet,1,0,0,1,1
TXN104069,219.61,17,0,358,5,74.51,1.18,0,grocery,debit_card,0,0,0,0,0
TXN104070,62.15,9,0,1437,1,133.92,10.1,0,grocery,debit_card,0,1,0,0,0
TXN104071,171.02,20,0,1467,5,75.95,80.06,0,jewelry,credit_card,1,0,0,1,0
TXN104072,137.63,20,1,2300,3,219.29,110.58,0,electronics,credit_card,0,0,0,1,0
TXN104073,170.23,22,1,157,7,187.83,11.13,0,other,debit_card,0,0,1,1,0
TXN104074,153.07,10,1,3401,4,53.82,36.72,0,electronics,credit_card,0,0,1,1,0
TXN104075,120.9,4,0,272,1,222.31,17.61,0,restaurant,digital_wallet,0,0,0,0,0
TXN104076,65.1,3,1,1705,4,86.9,12.5,1,grocery,debit_card,0,0,1,1,0
TXN104077,50.43,3,0,1169,2,240.89,11.84,0,jewelry,credit_card,1,0,1,0,0
TXN104078,214.12,23,0,2825,6,43.52,54.05,0,electronics,credit_card,1,0,0,0,0
TXN104079,40.9,14,0,3310,3,152.95,23.29,0,travel,credit_card,0,0,0,1,0
TXN104080,207.67,8,1,1295,0,58.04,8.09,0,online_retail,credit_card,1,0,1,1,0
TXN104081,49.74,10,0,1400,1,198.6,16.57,0,grocery,credit_card,1,0,0,1,0
TXN104082,153.69,4,0,1916,3,212.8,9.77,0,other,credit_card,1,0,0,1,0
TXN104083,202.01,13,0,2669,1,139.61,16.54,1,online_retail,debit_card,0,0,0,1,1
TXN104084,47.53,10,0,2136,4,160.48,6.21,0,other,digital_wallet,0,0,1,1,0
TXN104085,14.24,19,1,1748,4,111.91,13.91,0,travel,credit_card,0,0,0,1,0
TXN104086,23.62,0,0,1833,1,105.75,1.37,0,online_retail,credit_card,0,0,0,1,0
TXN104087,117.78,22,0,2840,1,348.13,38.25,0,other,digital_wallet,1,0,0,1,0
TXN104088,274.11,1,1,3321,5,175.14,10.97,0,online_retail,credit_card,0,0,1,1,0
TXN104089,13.04,10,0,3087,2,153.0,26.81,0,electronics,credit_card,1,0,0,0,0
TXN104090,267.72,8,0,1489,3,80.95,40.02,1,restaurant,credit_card,0,0,0,0,1
TXN104091,68.13,17,0,1359,3,339.76,17.73,0,restaurant,credit_card,1,0,1,1,0
TXN104092,93.66,15,1,2574,4,148.95,5.85,0,restaurant,debit_card,2,0,0,0,0
TXN104093,348.25,4,0,732,4,222.33,16.78,0,restaurant,credit_card,0,0,0,1,0
TXN104094,70.0,11,0,2539,1,18.24,70.58,0,travel,credit_card,1,0,1,0,0
TXN104095,80.04,12,0,105,2,86.03,4.07,0,jewelry,credit_card,1,0,0,0,0
TXN104096,7.55,11,0,2920,3,498.94,7.23,0,travel,debit_card,0,0,0,0,0
TXN104097,19.6,0,1,1980,2,81.09,92.18,0,restaurant,debit_card,1,0,0,0,0
TXN104098,52.56,4,0,3529,6,9.42,59.35,0,electronics,credit_card,1,0,0,1,0
TXN104099,9.0,12,0,1756,3,123.58,14.68,0,restaurant,credit_card,1,0,1,1,0
TXN104100,165.55,6,0,2767,2,245.58,22.29,0,online_retail,digital_wallet,0,0,1,1,0
TXN104101,90.2,13,0,1385,4,92.26,10.77,0,gas_station,credit_card,0,0,1,0,0
TXN104102,113.09,3,0,2977,2,270.7,10.71,0,other,credit_card,0,0,0,0,0
TXN104103,42.19,17,0,97,2,498.55,10.92,0,online_retail,digital_wallet,0,1,0,1,0
TXN104104,55.25,4,0,805,3,307.94,11.68,0,restaurant,debit_card,0,0,0,0,0
TXN104105,184.96,15,0,2030,5,204.4,20.64,0,travel,credit_card,1,0,0,0,0
TXN104106,380.9,20,0,1450,2,129.18,9.25,0,restaurant,debit_card,0,0,0,0,0
TXN104107,14.87,8,0,3698,5,167.6,4.93,0,grocery,credit_card,0,0,0,1,0
TXN104108,401.5,3,1,3944,7,128.5,24.86,0,other,debit_card,0,0,1,1,0
TXN104109,134.5,0,0,1132,3,101.44,0.95,0,travel,debit_card,1,0,0,1,0
TXN104110,138.47,8,0,1103,4,190.39,31.08,0,restaurant,debit_card,0,0,0,1,0
TXN104111,116.62,2,1,3581,11,144.16,8.98,0,grocery,credit_card,1,0,0,0,0
TXN104112,14.62,21,0,880,3,71.84,4.17,0,other,digital_wallet,0,0,0,1,0
TXN104113,20.43,23,1,2107,3,30.61,7.07,1,restaurant,credit_card,1,0,0,1,0
TXN104114,129.59,23,0,1654,3,57.8,2.2,0,electronics,debit_card,0,0,1,0,0
TXN104115,62.79,22,1,4065,2,138.2,8.71,0,grocery,credit_card,0,0,0,1,0
TXN104116,433.67,14,0,2147,3,97.52,1.82,0,online_retail,digital_wallet,0,0,0,1,1
TXN104117,93.61,7,0,863,3,91.05,8.9,0,restaurant,debit_card,0,0,1,1,0
TXN104118,25.91,10,1,3251,3,107.86,4.67,0,electronics,credit_card,0,0,1,1,0
TXN104119,176.86,6,0,1760,2,88.62,2.0,0,jewelry,debit_card,0,0,0,0,0
TXN104120,52.82,20,0,1643,0,106.22,20.46,0,grocery,credit_card,1,0,0,0,0
TXN104121,127.54,10,1,886,3,87.14,29.09,0,online_retail,credit_card,0,0,0,1,0
